post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,17633,T 77 039,Senza titolo / (Untitled),1977,tempera and colour pastel on cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_039.jpg,17633,7633,publish
catalogo,17634,T 77 040,Senza titolo / (Untitled),1977,"matita, litho pencil and watercolour on white cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_77_040.jpg,17634,7634,publish
catalogo,17635,T 77 041,Senza titolo / (Untitled),1977,litho pencil and tempera on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_041.jpg,17635,7635,publish
catalogo,17636,T 77 042,Senza titolo / (Untitled),1977,tempera and pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_042.jpg,17636,7636,publish
catalogo,17637,T 77 043,Senza titolo / (Untitled),1977,tempera and pastel on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_043.jpg,17637,7637,publish
catalogo,17638,T 77 044,Senza titolo / (Untitled),1977,"tempera, colour pastel and pencil on white cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_77_044.jpg,17638,7638,publish
catalogo,17639,T 77 045,Senza titolo / (Untitled),1977,"tempera, pencil and pastel on white cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,,,T_77_045.jpg,17639,7639,publish
catalogo,17640,T 77 046,Senza titolo / (Untitled),1977,"tempera, colour pastel and pencil on white cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_77_046.jpg,17640,7640,publish
catalogo,17641,T 77 047,Senza titolo / (Untitled),1977,"tempera, colour pastel and litho pencil on white cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_77_047.jpg,17641,7641,publish
catalogo,17642,T 77 048,Senza titolo / (Untitled),1977,tempera and pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_048.jpg,17642,7642,publish
catalogo,17643,T 77 049,Senza titolo / (Untitled),1977,"tempera, colour pastel and pencil on white cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,,,T_77_049.jpg,17643,7643,publish
catalogo,17644,T 77 050,Senza titolo / (Untitled),1977,tempera and litho pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_050.jpg,17644,7644,publish
catalogo,17645,T 77 051,Senza titolo / (Untitled),1977,"tempera, pencil and and litho pencil on white cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_77_051.jpg,17645,7645,publish
catalogo,17646,T 77 052,Senza titolo / (Untitled),1977,tempera and pencil on paper,347 x 250 mm,works on paper/canvas,mixed media,,,T_77_052.jpg,17646,7646,publish
catalogo,17647,T 77 053,Senza titolo / (Untitled),1977,tempera and pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_053.jpg,17647,7647,publish
catalogo,17648,T 77 054,Senza titolo / (Untitled),1977,tempera and pencil on paper ,350 x 247 mm,works on paper/canvas,mixed media,,,T_77_054.jpg,17648,7648,publish
catalogo,17649,T 77 055,Senza titolo / (Untitled),1977,tempera and pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_055.jpg,17649,7649,publish
catalogo,17650,T 77 056,Senza titolo / (Untitled),1977,tempera and colour pastel on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_056.jpg,17650,7650,publish
catalogo,17651,T 77 057,Senza titolo / (Untitled),1977,tempera and pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_057.jpg,17651,7651,publish
catalogo,17652,T 77 058,Senza titolo / (Untitled),1977,tempera and pastel on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_77_058.jpg,17652,7652,publish
catalogo,17653,T 77 059,Senza titolo / (Untitled),1977,tempera and colour pastel on paper ,342 x 243 mm,works on paper/canvas,mixed media,,,T_77_059.jpg,17653,7653,publish
catalogo,17654,T 78 029,Senza titolo / (Untitled),1978,tempera on paper,257 x 133 mm,works on paper/canvas,mixed media,,,T_78_029.jpg,17654,7654,publish
catalogo,17655,T 78 030,Senza titolo / (Untitled),1978,tempera on paper,257 x 133 mm,works on paper/canvas,mixed media,,,T_78_030.jpg,17655,7655,publish
catalogo,17656,T 78 031,Senza titolo / (Untitled),1978,tempera and pastel on paper,257 x 133 mm,works on paper/canvas,mixed media,,,T_78_031.jpg,17656,7656,publish
catalogo,17657,T 78 032,Senza titolo / (Untitled),1978,tempera on paper,257 x 133 mm,works on paper/canvas,mixed media,,,T_78_032.jpg,17657,7657,publish
catalogo,17658,T 78 033,Senza titolo / (Untitled),1978,tempera on paper,257 x 133 mm,works on paper/canvas,mixed media,,,T_78_033.jpg,17658,7658,publish
catalogo,17659,T 78 034,Senza titolo / (Untitled),1978,tempera and pastel on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_034.jpg,17659,7659,publish
catalogo,17660,T 78 035,Senza titolo / (Untitled),1978,tempera and pastel on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_035.jpg,17660,7660,publish
catalogo,17661,T 78 036,Senza titolo / (Untitled),1978,tempera and pastel on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_036.jpg,17661,7661,publish
catalogo,17662,T 78 037,Senza titolo / (Untitled),1978,tempera on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_037.jpg,17662,7662,publish
catalogo,17663,T 78 038,Senza titolo / (Untitled),1978,tempera and litho pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_038.jpg,17663,7663,publish
catalogo,17664,T 78 039,Senza titolo / (Untitled),1978,tempera and pastel on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_039.jpg,17664,7664,publish
catalogo,17665,T 78 040,Senza titolo / (Untitled),1978,tempera and pastel on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_040.jpg,17665,7665,publish
catalogo,17667,T 80 073,Senza titolo / (Untitled),1980,tempera and litho pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_80_073.jpg,17667,7667,publish
catalogo,17668,T 80 097,Senza titolo / (Untitled),1980,tempera and pencil on white cardboard,110 x 170 mm,works on paper/canvas,mixed media,,,T_80_097.jpg,17668,7668,publish
catalogo,17669,T 80 098,Senza titolo / (Untitled),1980,tempera and pastel on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_80_098.jpg,17669,7669,publish
catalogo,17670,T 82 050,Senza titolo / (Untitled),1982,"tempera, pastel and ink on ivory paper ",350 x 250 mm,works on paper/canvas,mixed media,,,T_82_050.jpg,17670,7670,publish
catalogo,17671,T 86 001,Senza titolo / (Untitled),1986,tempera and pastel on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_86_001.jpg,17671,7671,publish
catalogo,17672,T 86 002,Senza titolo / (Untitled),1986,"tempera, pencil and pastel on white cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_86_002.jpg,17672,7672,publish
catalogo,17673,T 86 003,Senza titolo / (Untitled),1986,tempera and litho pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_86_003.jpg,17673,7673,publish
catalogo,17674,T 86 004,Senza titolo / (Untitled),1986,tempera and litho pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_86_004.jpg,17674,7674,publish
catalogo,17675,T 86 005,Senza titolo / (Untitled),1986,"tempera, pastel and pencil on paper  ",350 x 246 mm,works on paper/canvas,mixed media,,,T_86_005.jpg,17675,7675,publish
catalogo,17676,T 86 006,Senza titolo / (Untitled),1986,tempera and pencil on white cardboard ,353 x 250 mm,works on paper/canvas,mixed media,,,T_86_006.jpg,17676,7676,publish
catalogo,17677,T 86 007,Senza titolo / (Untitled),1986,"tempera, pastel, litho pencil and graphite on white cardboard",,works on paper/canvas,mixed media,,,T_86_007.jpg,17677,7677,publish
catalogo,17678,T 86 012,Senza titolo / (Untitled),1986,tempera and colour pastel on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_86_012.jpg,17678,7678,publish
catalogo,17706,T 71 031,Senza titolo / (Untitled),circa 1971,"tempera, pastel and pencil on ivory cardboard",350 x 250 mm,works on paper/canvas,mixed media,,,T_71_031.jpg,17706,7706,publish
catalogo,17707,T 71 032,Senza titolo / (Untitled),1971,tempera and pencil on ivory cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_71_032.jpg,17707,7707,publish
catalogo,17708,T 78 042,Senza titolo / (Untitled),1978,litho pencil and tempera on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_78_042.jpg,17708,7708,publish
catalogo,17709,T 73 042,Senza titolo / (Untitled),1973,tempera on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_73_042.jpg,17709,7709,publish
catalogo,17710,T 84 037a,Senza titolo / (Untitled),1984,"tempera, pencil and pastel on white cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,,,T_84_037a.jpg,17710,7710,publish
catalogo,17711,T 84 037b,Senza titolo / (Untitled),1984,"tempera, pastel and litho pencil on white cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,,,T_84_037b.jpg,17711,7711,publish
catalogo,17712,T 84 037c,Senza titolo / (Untitled),1984,tempera and litho pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_037c.jpg,17712,7712,publish
catalogo,17713,T 84 037d,Senza titolo / (Untitled),1984,tempera and litho pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_037d.jpg,17713,7713,publish
catalogo,17714,T 84 037e,Senza titolo / (Untitled),1984,"tempera, pencil and pastel on white cardboard",350 x 250 mm,works on paper/canvas,mixed media,,,T_84_037e.jpg,17714,7714,publish
catalogo,17715,T 84 038,Senza titolo / (Untitled),1984,tempera on ivory cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_038.jpg,17715,7715,publish
catalogo,17716,T 84 039,Senza titolo / (Untitled),1984,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_039.jpg,17716,7716,publish
catalogo,17717,T 84 040,Senza titolo / (Untitled),1984,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_040.jpg,17717,7717,publish
catalogo,17718,T 84 041,Senza titolo / (Untitled),1984,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_041.jpg,17718,7718,publish
catalogo,17719,T 84 042,Senza titolo / (Untitled),1984,"tempera, pencil and pastel on white cardboard",350 x 250 mm,works on paper/canvas,mixed media,,,T_84_042.jpg,17719,7719,publish
catalogo,17720,T 84 043,Senza titolo / (Untitled),1984,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_043.jpg,17720,7720,publish
catalogo,17721,T 84 044,Senza titolo / (Untitled),1984,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_044.jpg,17721,7721,publish
catalogo,17722,T 84 045,Senza titolo / (Untitled),1984,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_84_045.jpg,17722,7722,publish
catalogo,17723,T 84 046,Senza titolo / (Untitled),1984,tempera and pastel on white cardboard,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_046.jpg,17723,7723,publish
catalogo,17724,T 84 047,Senza titolo / (Untitled),1984,tempera on white cardboard ,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_047.jpg,17724,7724,publish
catalogo,17725,T 84 048,Senza titolo / (Untitled),1984,"tempera, pastel and pencil on cardboard ",350 x 500 mm,works on paper/canvas,mixed media,,,T_84_048.jpg,17725,7725,publish
catalogo,17726,T 84 049,Senza titolo / (Untitled),1984,tempera e pastello su cartoncino bianco,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_049.jpg,17726,7726,publish
catalogo,17727,T 84 050,Senza titolo / (Untitled),1984,tempera and pencil on white cardboard,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_050.jpg,17727,7727,publish
catalogo,17728,T 84 051,Senza titolo / (Untitled),1984,tempera and colour pastel pastel on white cardboard,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_051.jpg,17728,7728,publish
catalogo,17729,T 84 052,Senza titolo / (Untitled),1984,"tempera, pastel and pencil on white cardboard ",350 x 500 mm,works on paper/canvas,mixed media,,,T_84_052.jpg,17729,7729,publish
catalogo,17730,T 84 053,Senza titolo / (Untitled),1984,"tempera, litho pencil and pencil on white cardboard ",350 x 500 mm,works on paper/canvas,mixed media,,,T_84_053.jpg,17730,7730,publish
catalogo,17731,T 84 054,Senza titolo / (Untitled),1984,"tempera, pastel and pencil on white cardboard ",350 x 500 mm,works on paper/canvas,mixed media,,,T_84_054.jpg,17731,7731,publish
catalogo,17732,T 84 055,Senza titolo / (Untitled),1984,tempera and pastel on white cardboard ,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_055.jpg,17732,7732,publish
catalogo,17733,T 84 056,Senza titolo / (Untitled),1984,tempera and pastel on white cardboard ,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_056.jpg,17733,7733,publish
catalogo,17734,T 84 057,Senza titolo / (Untitled),1984,tempera and pastel on white cardboard ,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_057.jpg,17734,7734,publish
catalogo,17735,T 84 058,Senza titolo / (Untitled),1984,tempera and pastel on white cardboard ,350 x 500 mm,works on paper/canvas,mixed media,,,T_84_058.jpg,17735,7735,publish
catalogo,17746,T 71 036,Senza titolo / (Untitled),1971,pencil and tempera on ivory paper,346 x 246 mm,works on paper/canvas,mixed media,,,T_71_036.jpg,17746,7746,publish
catalogo,17747,T 72 022,Senza titolo / (Untitled),1972,tempera and pastel on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_72_022.jpg,17747,7747,publish
catalogo,17748,T 72 023,Senza titolo / (Untitled),1972,"tempera, pastel and penicil on ivory cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_72_023.jpg,17748,7748,publish
catalogo,17749,T 72 024,Senza titolo / (Untitled),1972,tempera and pastel on white paper,350 x 250 mm,works on paper/canvas,mixed media,,,T_72_024.jpg,17749,7749,publish
catalogo,17750,T 72 025,Senza titolo / (Untitled),1972,tempera and pastel on ivory cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_72_025.jpg,17750,7750,publish
catalogo,17751,T 72 026,Senza titolo / (Untitled),1972,tempera e pastel on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_72_026.jpg,17751,7751,publish
catalogo,17752,T 74 031,Senza titolo / (Untitled),1974,tempera and litho pencil on white cardboard ,405 x 270 mm,works on paper/canvas,mixed media,,,T_74_031.jpg,17752,7752,publish
catalogo,17753,T 74 032,Senza titolo / (Untitled),1974,"tempera, pastel and pencil on ivory paper  ",350 x 250 mm,works on paper/canvas,mixed media,,,T_74_032.jpg,17753,7753,publish
catalogo,17754,T 74 033,Senza titolo / (Untitled),1974,tempera and pencil on ivory paper ,350 x 250 mm,works on paper/canvas,mixed media,,,T_74_033.jpg,17754,7754,publish
catalogo,17755,T 74 035,Senza titolo / (Untitled),1974,pencil and tempera on ivory paper,350 x 250 mm,works on paper/canvas,mixed media,,,T_74_035.jpg,17755,7755,publish
catalogo,17756,T 74 036,Senza titolo / (Untitled),1974,"tempera, pastel and pastel on white cardboard ",378 x 240 mm,works on paper/canvas,mixed media,,,T_74_036.jpg,17756,7756,publish
catalogo,17757,T 79 125,Senza titolo / (Untitled),1979,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_79_125.jpg,17757,7757,publish
catalogo,17758,T 79 126,Senza titolo / (Untitled),1979,tempera and pastel on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_79_126.jpg,17758,7758,publish
catalogo,17759,T 79 127,Senza titolo / (Untitled),1979,tempera and pencil on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_79_127.jpg,17759,7759,publish
catalogo,17760,T 79 128,Senza titolo / (Untitled),1979,"colour pastel, pencil and tempera on white cardboard ",350 x 250 mm,works on paper/canvas,mixed media,,,T_79_128.jpg,17760,7760,publish
catalogo,17761,T 79 129,Senza titolo / (Untitled),1979,"tempera, litho pencil and pastel on white cardboard  ",350 x 250 mm,works on paper/canvas,mixed media,,,T_79_129.jpg,17761,7761,publish
catalogo,17762,T 79 130,Senza titolo / (Untitled),1979,pencil and tempera on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_79_130.jpg,17762,7762,publish
catalogo,17763,T 79 131,Senza titolo / (Untitled),1979,pastel and tempera on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_79_131.jpg,17763,7763,publish
catalogo,17764,T 79 132,Senza titolo / (Untitled),1979,pencil and tempera on white cardboard  ,350 x 250 mm,works on paper/canvas,mixed media,,,T_79_132.jpg,17764,7764,publish
catalogo,17765,T 83 076,Senza titolo / (Untitled),1983,tempera and pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_83_076.jpg,17765,7765,publish
catalogo,17768,T 75 035,Senza titolo / (Untitled),circa 1975,pencil and tempera on white cardboard,354 x 247 mm,works on paper/canvas,mixed media,,,T_75_035.jpg,17768,7768,publish
catalogo,17769,T 75 036,Senza titolo / (Untitled),circa 1975,tempera on white cardboard,348 x 247 mm,works on paper/canvas,mixed media,,,T_75_036.jpg,17769,7769,publish
catalogo,17770,T 75 037,Senza titolo / (Untitled),circa 1975,tempera and pencil on white cardboard ,347 x 247 mm,works on paper/canvas,mixed media,,,T_75_037.jpg,17770,7770,publish
catalogo,17771,T 75 038,Senza titolo / (Untitled),circa 1975,tempera and litho pencil on white cardboard ,350 x 250 mm,works on paper/canvas,mixed media,,,T_75_038.jpg,17771,7771,publish
catalogo,17772,T 75 039,Senza titolo / (Untitled),circa 1975,tempera and litho pencil on white cardboard ,352 x 248 mm,works on paper/canvas,mixed media,,,T_75_039.jpg,17772,7772,publish
catalogo,17773,T 75 040,Senza titolo / (Untitled),circa 1975,tempera and litho pencil on white cardboard ,352 x 250 mm,works on paper/canvas,mixed media,,,T_75_040.jpg,17773,7773,publish
catalogo,17774,T 75 041,Senza titolo / (Untitled),circa 1975,tempera and litho pencil on white cardboard,352 x 250 mm,works on paper/canvas,mixed media,,,T_75_041.jpg,17774,7774,publish
catalogo,17775,T 75 042,Senza titolo / (Untitled),circa 1975,tempera and pencil on white cardboard ,354 x 250 mm,works on paper/canvas,mixed media,,,T_75_042.jpg,17775,7775,publish
catalogo,17776,T 75 043,Senza titolo / (Untitled),circa 1975,tempera and pencil on white cardboard ,348 x 250 mm,works on paper/canvas,mixed media,,,T_75_043.jpg,17776,7776,publish
catalogo,17777,T 75 044,Senza titolo / (Untitled),circa 1975,tempera and pencil on white cardboard ,348 x 247 mm,works on paper/canvas,mixed media,,,T_75_044.jpg,17777,7777,publish
catalogo,17778,T 75 045,Senza titolo / (Untitled),circa 1975,tempera on white cardboard,352 x 250 mm,works on paper/canvas,mixed media,,,T_75_045.jpg,17778,7778,publish
catalogo,17779,T 75 046,Senza titolo / (Untitled),circa 1975,tempera on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_75_046.jpg,17779,7779,publish
catalogo,17780,T 75 047,Senza titolo / (Untitled),circa 1975,tempera on white cardboard,350 x 250 mm,works on paper/canvas,mixed media,,,T_75_047.jpg,17780,7780,publish
