post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,16063,DIS 29 008,Disegno / (Drawing),1929,pencil and india ink on paper,283 x 223 mm,works on paper/canvas,drawings,,,DIS_29_008.jpg,16063,6063,publish
catalogo,16064,DIS 30 004,Orfeo / (Orpheus),1930,"pencil, pastel and tempera on paper",295 x 210 mm,works on paper/canvas,drawings,,,DIS_30_004.jpg,16064,6064,publish
catalogo,16087,DIS 29 016,Disegno / (Drawing),1929,pencil on paper ,170 x 155 mm,works on paper/canvas,drawings,, ,DIS_29_016.jpg,16087,6087,publish
catalogo,16088,DIS 28 016,Disegno / (Drawing),circa 1928 ,conté pencil on paper,310 x 210 mm,works on paper/canvas,drawings,, ,DIS_28_016.jpg,16088,6088,publish
catalogo,16089,DIS 19 003,Disegno / (Drawing),1919,pencil and ink on paper,220 x 135 mm,works on paper/canvas,drawings,, ,DIS_19_003.jpg,16089,6089,publish
catalogo,16093,DIS 22 001,Disegno / (Drawing),1922,pencil on paper,235 x 155 mm,works on paper/canvas,drawings,, ,DIS_22_001.jpg,16093,6093,publish
catalogo,16094,DIS 18 001,Disegno / (Drawing),1918,pencil on paper,315 x 210 mm,works on paper/canvas,drawings,, ,DIS_18_001.jpg,16094,6094,publish
catalogo,16095,DIS 18 002,Disegno / (Drawing),1918,charcoal and pencil on paper,322 x 223 mm,works on paper/canvas,drawings,, ,DIS_18_002.jpg,16095,6095,publish
catalogo,16096,DIS 19 001,Il viaggio / (The Journey),1919,conté pencil and watercolour on paper,340 x 210 mm,works on paper/canvas,drawings,, ,DIS_19_001.jpg,16096,6096,publish
catalogo,16097,DIS 19 002,Preghiera / (The Prayer),1919,conté pencil on paper,333 x 270 mm,works on paper/canvas,drawings,,,DIS_19_002.jpg,16097,6097,publish
catalogo,16098,DIS 24 001,Orfeo / (Orpheus),1924,charcoal on paper ,322 x 222 mm,works on paper/canvas,drawings,, ,DIS_24_001.jpg,16098,6098,publish
catalogo,16099,DIS 24 003,Disegno / (Drawing),1924,"india ink, watercolour and pencil on paper",300 x 210 mm,works on paper/canvas,drawings,,  ,DIS_24_003.jpg,16099,6099,publish
catalogo,16100,DIS 19 004,Disegno / (Drawing),1919,charcoal and watercolour ink on paper,320 x 220 mm,works on paper/canvas,drawings,, ,DIS_19_004.jpg,16100,6100,publish
catalogo,16101,DIS 25 001,Disegno / (Drawing),circa 1925 ,pencil on paper,280 x 220 mm,works on paper/canvas,drawings,,  ,DIS_25_001.jpg,16101,6101,publish
catalogo,16102,DIS 25 002,Disegno / (Drawing),1925,pencil on paper,230 x 337 mm,works on paper/canvas,drawings,,  ,DIS_25_002.jpg,16102,6102,publish
catalogo,16103,DIS 25 003,Disegno / (Drawing),1925,brush point india ink on paper ,320 x 230 mm,works on paper/canvas,drawings,,  ,DIS_25_003.jpg,16103,6103,publish
catalogo,16104,DIS 25 004,Disegno / (Drawing),circa 1925 ,pencil on paper,340 x 250 mm,works on paper/canvas,drawings,, ,DIS_25_004.jpg,16104,6104,publish
catalogo,16105,DIS 25 005,Disegno / (Drawing),1925,pencil on paper,310 x 210 mm,works on paper/canvas,drawings,, ,DIS_25_005.jpg,16105,6105,publish
catalogo,16106,DIS 25 006,Disegno / (Drawing),1925,charcoal on paper,200 x 160 mm,works on paper/canvas,drawings,,,DIS_25_006.jpg,16106,6106,publish
catalogo,16107,DIS 26 001,Disegno / (Drawing),1926,pencil and ink on paper,290 x 200 mm,works on paper/canvas,drawings,, ,DIS_26_001.jpg,16107,6107,publish
catalogo,16108,DIS 26 002,Disegno / (Drawing),1926,pencil and ink on paper,280 x 190 mm,works on paper/canvas,drawings,, ,DIS_26_002.jpg,16108,6108,publish
catalogo,16109,DIS 26 003,Morte di Orfeo / (Death of Orpheus),1926,conté pencil and sanguine pencil on paper ,287 x 202 mm,works on paper/canvas,drawings,,   ,DIS_26_003.jpg,16109,6109,publish
catalogo,16110,DIS 26 004,Disegno / (Drawing),1926,pencil on paper,282 x 223 mm,works on paper/canvas,drawings,, ,DIS_26_004.jpg,16110,6110,publish
catalogo,16111,DIS 26 006,Disegno / (Drawing),1926,pencil on paper,285 x 225 mm,works on paper/canvas,drawings,, ,DIS_26_006.jpg,16111,6111,publish
catalogo,16113,DIS 27 001,Disegno / (Drawing),1927,pencil and ink on paper,330 x 220 mm,works on paper/canvas,drawings,,  ,DIS_27_001.jpg,16113,6113,publish
catalogo,16114,DIS 27 002,Disegno / (Drawing),1927,"watercolour ink, conté pencil and pastel on paper",300 x 210 mm,works on paper/canvas,drawings,,  ,DIS_27_002.jpg,16114,6114,publish
catalogo,16115,DIS 27 004,Disegno / (Drawing),1927,india ink on paper,300 x 213 mm,works on paper/canvas,drawings,, ,DIS_27_004.jpg,16115,6115,publish
catalogo,16116,DIS 27 005,Disegno / (Drawing),1927,"pencil, ink and watercolour on paper",278 x 217 mm,works on paper/canvas,drawings,,   ,DIS_27_005.jpg,16116,6116,publish
catalogo,16117,DIS 27 006,Disegno / (Drawing),1927,"black, red and ocra pencil, ink, pastel and india ink on paper",284 x 224 mm,works on paper/canvas,drawings,, ,DIS_27_006.jpg,16117,6117,publish
catalogo,16118,DIS 27 007,Disegno / (Drawing),1927,pen on paper (recto); pen on paper (verso),318 x 218 mm,works on paper/canvas,drawings,,   ,DIS_27_007.jpg,16118,6118,publish
catalogo,16119,DIS 33 030,Orfeo / (Orpheus),circa 1933 ,ink on paper,280 x 220 mm,works on paper/canvas,drawings,, ,DIS_33_030.jpg,16119,6119,publish
catalogo,16120,DIS 27 009,Disegno / (Drawing),1927,ink on paper,280 x 225 mm,works on paper/canvas,drawings,, ,DIS_27_009.jpg,16120,6120,publish
catalogo,16121,T 27 001,Senza titolo / (Untitled),1927,"watercolour, pencil and ink on paper",336 x 220 mm,works on paper/canvas,mixed media,,  ,T_27_001.jpg,16121,6121,publish
catalogo,16122,DIS 42 001,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942 ,pencil and charcoal on paper,335 x 242 mm,works on paper/canvas,drawings,,,DIS_42_001.jpg,16122,6122,publish
catalogo,16123,DIS 42 002,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942 ,pencil and charcoal on paper,330 x 240 mm,works on paper/canvas,drawings,,     ,DIS_42_002.jpg,16123,6123,publish
catalogo,16124,DIS 42 003,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942 ,pencil and charcoal on paper (recto and verso),334 x 240 mm,works on paper/canvas,drawings,,      ,DIS_42_003.jpg,16124,6124,publish
catalogo,16128,DIS 42 004,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942 ,pencil and charcoal on paper,334 x 240 mm,works on paper/canvas,drawings,,  ,DIS_42_004.jpg,16128,6128,publish
catalogo,16129,DIS 42 005,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942 ,pencil and charcoal on paper,333 x 242 mm,works on paper/canvas,drawings,,,DIS_42_005.jpg,16129,6129,publish
catalogo,16130,DIS 42 006,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942 ,pencil and charcoal on paper,334 x 242 mm,works on paper/canvas,drawings,,,DIS_42_006.jpg,16130,6130,publish
catalogo,16131,DIS 42 007,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942,pencil and charcoal on paper,332 x 240 mm,works on paper/canvas,drawings,,   ,DIS_42_007.jpg,16131,6131,publish
catalogo,16132,DIS 42 008,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942,pencil and charcoal (recto and verso),333 x 240 mm,works on paper/canvas,drawings,,   ,DIS_42_008.jpg,16132,6132,publish
catalogo,16133,DIS 42 009,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942,pencil and charcoal on paper,326 x 240 mm,works on paper/canvas,drawings,,    ,DIS_42_009.jpg,16133,6133,publish
catalogo,16134,DIS 42 010,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942,pencil and charcoal on paper,340 x 235 mm,works on paper/canvas,drawings,,   ,DIS_42_010.jpg,16134,6134,publish
catalogo,16139,DIS 28 001,Disegno / (Drawing),1928 + 1945,pencil on paper ,330 x 240 mm,works on paper/canvas,drawings,,  ,DIS_28_001.jpg,16139,6139,publish
catalogo,16140,DIS 28 002,Teatrino / (Little Theater),1928,"indian ink, pencil and pastel on paper",320 x 202 mm,works on paper/canvas,drawings,, ,DIS_28_002.jpg,16140,6140,publish
catalogo,16141,DIS 28 003/28 003-1,Disegno / (Drawing),1928,black india ink on cardboard (recto and verso),295 x 195 mm,works on paper/canvas,drawings,,   ,DIS_28_003/28_003-1.jpg,16141,6141,publish
catalogo,16142,DIS 28 004,Disegno / (Drawing),1928,"pencil, ink and pastel on paper ",290 x 200 mm,works on paper/canvas,drawings,, ,DIS_28_004.jpg,16142,6142,publish
catalogo,16146,DIS 42 005 bis,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942,pencil and charcoal on paper,333 x 240 mm,works on paper/canvas,drawings,,,DIS_42_005_bis.jpg,16146,6146,publish
catalogo,16161,DIS 28 006,Disegno / (Drawing),1928,pencil on paper,350 x 255 mm,works on paper/canvas,drawings,,  ,DIS_28_006.jpg,16161,6161,publish
catalogo,16162,DIS 28 007,Morte di Orfeo / (Death of Orpheus),circa 1928 ,india ink on paper,298 x 213 mm,works on paper/canvas,drawings,,   ,DIS_28_007.jpg,16162,6162,publish
catalogo,16163,DIS 28 008,Disegno / (Drawing),1928,india ink on paper,298 x 212 mm,works on paper/canvas,drawings,, ,DIS_28_008.jpg,16163,6163,publish
catalogo,16164,DIS 28 009,Disegno / (Drawing),1928,pencil on paper,303 x 202 mm,works on paper/canvas,drawings,, ,DIS_28_009.jpg,16164,6164,publish
catalogo,16165,DIS 28 010,Nudo / (Nude),1928,charcoal on paper,309 x 212 mm,works on paper/canvas,drawings,, ,DIS_28_010.jpg,16165,6165,publish
catalogo,16166,DIS 28 012,Autoritratto / (Self-Portrait),1928,pencil on paper,287 x 227 mm,works on paper/canvas,drawings,, ,DIS_28_012.jpg,16166,6166,publish
catalogo,16167,DIS 28 013,Disegno / (Drawing),1928,pencil and watercolour on paper,226 x 206 mm,works on paper/canvas,drawings,, ,DIS_28_013.jpg,16167,6167,publish
catalogo,16168,DIS 28 015,Disegno / (Drawing),1928,india ink on paper,285 x 225 mm,works on paper/canvas,drawings,, ,DIS_28_015.jpg,16168,6168,publish
catalogo,16169,DIS 29 001,Ippolito e Fedra / (Hippolytus and Phaedra),1929,matita conté and india ink on paper,330 x 220 mm,works on paper/canvas,drawings,,  ,DIS_29_001.jpg,16169,6169,publish
catalogo,16170,DIS 29 003,Ippolito e Fedra / (Hippolytus and Phaedra),1929,pencil on paper,280 x 210 mm,works on paper/canvas,drawings,,,DIS_29_003.jpg,16170,6170,publish
catalogo,16171,DIS 29 004,Disegno / (Drawing),1929,pencil and colour pencil on paper ,290 x 230 mm,works on paper/canvas,drawings,,,DIS_29_004.jpg,16171,6171,publish
catalogo,16172,DIS 29 005,Ippolito e Fedra / (Hippolytus and Phaedra),1929,"wax crayon, pencil and ink on paper ",340 x 220 mm,works on paper/canvas,drawings,, ,DIS_29_005.jpg,16172,6172,publish
catalogo,16173,DIS 29 007,Disegno / (Drawing),1929,"pastel, pencil, ink and charcoal on paper ",330 x 225 mm,works on paper/canvas,drawings,,,DIS_29_007.jpg,16173,6173,publish
catalogo,16174,T 29 002,Senza titolo / (Untitled),1929,"polychrome pastel, watercolour and pencil on paper",300 x 210 mm,works on paper/canvas,mixed media,, ,T_29_002.jpg,16174,6174,publish
catalogo,16175,DIS 29 010,Disegno / (Drawing),1929,"india ink, pastel, watercolour pastel and pencil on paper ",275 x 215 mm,works on paper/canvas,drawings,,,DIS_29_010.jpg,16175,6175,publish
catalogo,16176,DIS 29 011,Disegno / (Drawing),1929,pencil and ink on paper,212 x 312 mm,works on paper/canvas,drawings,,,DIS_29_011.jpg,16176,6176,publish
catalogo,16177,DIS 29 012,Disegno / (Drawing),1929,pencil on paper,212 x 306 mm,works on paper/canvas,drawings,,,DIS_29_012.jpg,16177,6177,publish
catalogo,16178,DIS 29 013,Disegno / (Drawing),1929,pencil on paper,325 x 242 mm,works on paper/canvas,drawings,,,DIS_29_013.jpg,16178,6178,publish
catalogo,16179,DIS 29 014,Disegno / (Drawing),1929,ink on paper,320 x 218 mm,works on paper/canvas,drawings,,,DIS_29_014.jpg,16179,6179,publish
catalogo,16180,DIS 42 014,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),circa 1942 ,pencil on paper,328 x 240 mm,works on paper/canvas,drawings,,,DIS_42_014.jpg,16180,6180,publish
catalogo,16181,T 29 001,Senza titolo / (Untitled),1929,"watercolour, pastel and pencil on paper",310 x 210 mm,works on paper/canvas,mixed media,,,T_29_001.jpg,16181,6181,publish
catalogo,16182,DIS 30 005,Disegno / (Drawing),1930,black pencil on paper,283 x 223 mm,works on paper/canvas,drawings,,,DIS_30_005.jpg,16182,6182,publish
catalogo,16183,DIS 30 007,Disegno / (Drawing),1930,ink on paper,284 x 225 mm,works on paper/canvas,drawings,, ,DIS_30_007.jpg,16183,6183,publish
catalogo,16184,DIS 30 009,Disegno / (Drawing),1930,ink on paper,276 x 214 mm,works on paper/canvas,drawings,,,DIS_30_009.jpg,16184,6184,publish
catalogo,16185,DIS 30 006/30 006-1,Disegno / (Drawing),1930,ink on paper (recto); pencil and ink on paper (verso),285 x 227 mm,works on paper/canvas,drawings,, ,DIS_30_006/30_006-1.jpg,16185,6185,publish
catalogo,16186,DIS 30 016,La visitazione / (The Visitation),circa 1930 ,pencil on cardboard,290 x 237 mm,works on paper/canvas,drawings,,,DIS_30_016.jpg,16186,6186,publish
catalogo,16187,DIS 30 012,Bambina che ascolta una conchiglia / (Girl Listening a Shell),1930,ink on paper,296 x 210 mm,works on paper/canvas,drawings,,  ,DIS_30_012.jpg,16187,6187,publish
catalogo,16188,DIS 30 013,La visitazione / (The Visitation),circa 1930 + 1950 ,"pencil, charcoal, ink and pastel on paper",285 x 223 mm,works on paper/canvas,drawings,, ,DIS_30_013.jpg,16188,6188,publish
catalogo,16189,DIS 31 001,Disegno / (Drawing),1931,pencil on paper,223 x 284 mm,works on paper/canvas,drawings,,,DIS_31_001.jpg,16189,6189,publish
catalogo,16192,DIS 31 004,"Disegno ""Teatrino"" / (Drawing ""Little Theater"")",1931,pencil on paper ,285 x 224 mm,works on paper/canvas,drawings,,,DIS_31_004.jpg,16192,6192,publish
catalogo,16194,DIS 33 002,Disegno / (Drawing),1933,pencil and watercolour on paper,310 x 240 mm,works on paper/canvas,drawings,,,DIS_33_002.jpg,16194,6194,publish
catalogo,16195,DIS 33 004,Disegno / (Drawing),1933,pencil on paper,280 x 190 mm,works on paper/canvas,drawings,,,DIS_33_004.jpg,16195,6195,publish
catalogo,16196,DIS 34 005,Disegno / (Drawing),1934,pencil on paper ,230 x 190 mm,works on paper/canvas,drawings,, ,DIS_34_005.jpg,16196,6196,publish
catalogo,16197,DIS 34 010,Disegno / (Drawing),1934,pencil on paper,,works on paper/canvas,drawings,, ,DIS_34_010.jpg,16197,6197,publish
catalogo,16199,DIS 39 001,Orfeo / (Orpheus),circa 1939,pen on paper,350 x 237 mm,works on paper/canvas,drawings,,,DIS_39_001.jpg,16199,6199,publish
catalogo,16200,DIS 42 011,Disegno - Illustrazione per un racconto / (Drawing - Illustration for a Story),1942,pencil and watercolour on paper (recto); pencil on paper (verso),287 x 215 mm,works on paper/canvas,drawings,,,DIS_42_011.jpg,16200,6200,publish
catalogo,16202,DIS 36 016,Ritratto del padre Giuseppe e della sorella Lidia / (Portrait of Father Guseppe and Sister Lidia),1936,pencil on paper,285 x 190 mm,works on paper/canvas,drawings,, ,DIS_36_016.jpg,16202,6202,publish
catalogo,16203,DIS 39 002,I filosofi / (The Philosophers),1939,pencil on paper,278 x 217 mm,works on paper/canvas,drawings,, ,DIS_39_002.jpg,16203,6203,publish
catalogo,16204,DIS 39 003,Orfeo / (Orpheus),1939,pencil on paper,295 x 225 mm,works on paper/canvas,drawings,, ,DIS_39_003.jpg,16204,6204,publish
catalogo,16205,DIS 40 001,Disegno / (Drawing),1940,pen on paper,325 x 230 mm,works on paper/canvas,drawings,,,DIS_40_001.jpg,16205,6205,publish
catalogo,16207,DIS 30 003,Morte di Orfeo / (Death of Orpheus),circa 1930,pencil on paper,280 x 190 mm,works on paper/canvas,drawings,, ,DIS_30_003.jpg,16207,6207,publish
catalogo,16208,DIS 45 001/45 001-1,Disegno / (Drawing),1945,pencil and ink on paper (recto); ink on paper (verso),306 x 206 mm,works on paper/canvas,drawings,,,DIS_45_001/45_001-1.jpg,16208,6208,publish
catalogo,16209,DIS 45 003,Disegno / (Drawing),1945,pen on paper,277 x 214 mm,works on paper/canvas,drawings,,,DIS_45_003.jpg,16209,6209,publish
catalogo,16210,DIS 46 001,Disegno / (Drawing),1946,pen on paper,285 x 225 mm,works on paper/canvas,drawings,,,DIS_46_001.jpg,16210,6210,publish
catalogo,16211,DIS 46 002,Disegno / (Drawing),1946,pen on paper,285 x 225 mm,works on paper/canvas,drawings,,,DIS_46_002.jpg,16211,6211,publish
catalogo,16212,DIS 46 003,Centauro / (Centaur),1946,ink on paper,395 x 300 mm,works on paper/canvas,drawings,, ,DIS_46_003.jpg,16212,6212,publish
catalogo,16213,DIS 46 004,Disegno / (Drawing),1946,ink on paper,399 x 300 mm,works on paper/canvas,drawings,,,DIS_46_004.jpg,16213,6213,publish
catalogo,16214,DIS 46 006,Disegno / (Drawing),1946,pen on paper,200 x 270 mm,works on paper/canvas,drawings,,,DIS_46_006.jpg,16214,6214,publish
catalogo,16215,DIS 47 001,Disegno / (Drawing),1947,pen on paper,250 x 220 mm,works on paper/canvas,drawings,,,DIS_47_001.jpg,16215,6215,publish
catalogo,16216,DIS 47 002,Disegno / (Drawing),1947,pen on paper,398 x 300 mm,works on paper/canvas,drawings,,,DIS_47_002.jpg,16216,6216,publish
catalogo,16217,DIS 47 003,Disegno / (Drawing),1947,pen on paper,398 x 300 mm,works on paper/canvas,drawings,,,DIS_47_003.jpg,16217,6217,publish
catalogo,16218,DIS 47 004,Disegno / (Drawing),1947,charcoal on paper,400 x 300 mm,works on paper/canvas,drawings,,,DIS_47_004.jpg,16218,6218,publish
catalogo,16219,DIS 47 005,Disegno / (Drawing),1947,pencil and ink on tissue paper,279 x 218 mm,works on paper/canvas,drawings,,  ,DIS_47_005.jpg,16219,6219,publish
catalogo,16220,DIS 47 006,Disegno / (Drawing),1947,pencil on tissue paper,278 x 218 mm,works on paper/canvas,drawings,,,DIS_47_006.jpg,16220,6220,publish
catalogo,16221,DIS 47 007,Disegno / (Drawing),1947,pen on paper,320 x 220 mm,works on paper/canvas,drawings,,,DIS_47_007.jpg,16221,6221,publish
catalogo,16223,DIS 47 009,Disegno / (Drawing),1947,pencil on paper,400 x 300 mm,works on paper/canvas,drawings,, ,DIS_47_009.jpg,16223,6223,publish
catalogo,16224,DIS 47 010,Disegno / (Drawing),1947,pencil on paper,400 x 300 mm,works on paper/canvas,drawings,,,DIS_47_010.jpg,16224,6224,publish
catalogo,16225,DIS 48 006,Disegno / (Drawing),circa 1948,pen on paper,244 x 160 mm,works on paper/canvas,drawings,,,DIS_48_006.jpg,16225,6225,publish
catalogo,16227,DIS 48 003,Disegno / (Drawing),1948,pen on paper,299 x 232 mm,works on paper/canvas,drawings,,,DIS_48_003.jpg,16227,6227,publish
catalogo,16229,DIS 33 003,Amphion / (Amphion),circa 1933,dark brown ink on paper,219 x 285 mm,works on paper/canvas,drawings,,,DIS_33_003.jpg,16229,6229,publish
catalogo,16231,DIS 48 008,Disegno / (Drawing),1948,pen on paper,254 x 221 mm,works on paper/canvas,drawings,,,DIS_48_008.jpg,16231,6231,publish
catalogo,16232,DIS 49 001,Disegno / (Drawing),1949,pen on paper,398 x 300 mm,works on paper/canvas,drawings,,,DIS_49_001.jpg,16232,6232,publish
catalogo,16233,DIS 49 003,Disegno / (Drawing),1949,pen on paper,252 x 220 mm,works on paper/canvas,drawings,, ,DIS_49_003.jpg,16233,6233,publish
catalogo,16234,DIS 49 004,Disegno / (Drawing),1949,pen on paper,273 x 210 mm,works on paper/canvas,drawings,,,DIS_49_004.jpg,16234,6234,publish
catalogo,16235,DIS 49 005,Disegno / (Drawing),1949,pen on paper,280 x 227 mm,works on paper/canvas,drawings,, ,DIS_49_005.jpg,16235,6235,publish
catalogo,16236,DIS 49 006,Disegno / (Drawing),1949,pen on paper,322 x 240 mm,works on paper/canvas,drawings,,,DIS_49_006.jpg,16236,6236,publish
catalogo,16237,DIS 49 007,Disegno / (Drawing),1949,pencil on paper,293 x 248 mm,works on paper/canvas,drawings,,,DIS_49_007.jpg,16237,6237,publish
catalogo,16238,DIS 50 001,Disegno / (Drawing),1950,pen on paper,423 x 310 mm,works on paper/canvas,drawings,,,DIS_50_001.jpg,16238,6238,publish
catalogo,16239,DIS 50 002,Disegno / (Drawing),1950,pencil on paper,423 x 310 mm,works on paper/canvas,drawings,,,DIS_50_002.jpg,16239,6239,publish
catalogo,16240,DIS 50 003,Disegno / (Drawing),1950,pencil on paper,423 x 310 mm,works on paper/canvas,drawings,,,DIS_50_003.jpg,16240,6240,publish
catalogo,16241,DIS 50 004,Disegno / (Drawing),1950,pencil and pen on paper,294 x 208 mm,works on paper/canvas,drawings,,,DIS_50_004.jpg,16241,6241,publish
catalogo,16242,DIS 50 005,Disegno / (Drawing),1950,pen on paper,285 x 217 mm,works on paper/canvas,drawings,,,DIS_50_005.jpg,16242,6242,publish
catalogo,16243,DIS 50 006,Disegno / (Drawing),1950,pen on paper,310 x 213 mm,works on paper/canvas,drawings,,,DIS_50_006.jpg,16243,6243,publish
catalogo,16246,DIS 51 004,Disegno / (Drawing),1951,india ink on paper,316 x 220 mm,works on paper/canvas,drawings,,,DIS_51_004.jpg,16246,6246,publish
catalogo,16247,DIS 51 005,Disegno / (Drawing),1951,pencil on paper,316 x 220 mm,works on paper/canvas,drawings,,,DIS_51_005.jpg,16247,6247,publish
catalogo,16248,DIS 51 006,Disegno / (Drawing),1951,pencil on paper,316 x 220 mm,works on paper/canvas,drawings,,,DIS_51_006.jpg,16248,6248,publish
catalogo,16249,DIS 51 007,Disegno / (Drawing),1951,pencil on paper,316 x 220 mm,works on paper/canvas,drawings,,,DIS_51_007.jpg,16249,6249,publish
catalogo,16251,DIS 51 009,Disegno / (Drawing),1951,pencil on paper,316 x 220 mm,works on paper/canvas,drawings,,,DIS_51_009.jpg,16251,6251,publish
catalogo,16252,DIS 51 010,Disegno / (Drawing),1951,pencil on paper,317 x 220 mm,works on paper/canvas,drawings,,,DIS_51_010.jpg,16252,6252,publish
catalogo,16401,DIS 33 028,Amphion / (Amphion),1933,dark brown ink on paper,268 x 217 mm,works on paper/canvas,drawings,,,DIS_33_028.jpg,16401,6401,publish
catalogo,16534,DIS 32 014,Disegno - Progetto per scultura / (Drawing - Project for Sculpture) ,1932,pencil and india ink on paper,310 x 210 mm,works on paper/canvas,drawings,,,DIS_32_014.jpg,16534,6534,publish
catalogo,16555,DIS 33 014,Disegno / (Drawing),1933,black pencil on paper,241 x 138 mm ,works on paper/canvas,drawings,,,DIS_33_014.jpg,16555,6555,publish
catalogo,16559,DIS 34 003,Disegno / (Drawing),1934,pencil on paper ,210 x 233 mm,works on paper/canvas,drawings,,,DIS_34_003.jpg,16559,6559,publish
catalogo,16560,DIS 34 023,Disegno / (Drawing),circa 1934,pencil on paper,297 x 210 mm,works on paper/canvas,drawings,,,DIS_34_023.jpg,16560,6560,publish
catalogo,16565,DIS 34 025,Disegno / (Drawing),1934,pencil on paper,218 x 278 mm,works on paper/canvas,drawings,,,DIS_34_025.jpg,16565,6565,publish
catalogo,16566,DIS 30 015,Orfeo / (Orpheus),circa 1930,pencil on paper,313 x 220 mm,works on paper/canvas,drawings,,,DIS_30_015.jpg,16566,6566,publish
catalogo,16567,DIS 48 009,Disegno / (Drawing),circa 1948,charcoal on paper ,208 x 295 mm,works on paper/canvas,drawings,,,DIS_48_009.jpg,16567,6567,publish
catalogo,16588,DIS 29 021,Disegno / (Drawing),circa 1929,pencil on paper,210 x 309 mm,works on paper/canvas,drawings,,,DIS_29_021.jpg,16588,6588,publish
catalogo,16589,DIS 30 014,Disegno / (Drawing),1930,ink and pastel on paper,290 x 230 mm,works on paper/canvas,drawings,,,DIS_30_014.jpg,16589,6589,publish
catalogo,16594,DIS 44 003,Orfeo / (Orpheus),circa 1944,tempera and pencil on paper,326 x 240 mm,works on paper/canvas,drawings,,,DIS_44_003.jpg,16594,6594,publish
catalogo,16595,DIS 44 004,Orfeo/ (Orpheus),circa 1944,tempera and pencil on paper,326 x 240 mm,works on paper/canvas,drawings,,,DIS_44_004.jpg,16595,6595,publish
catalogo,16596,DIS 44 005,Orfeo/ (Orpheus),circa 1944,tempera and pencil on paper,326 x 240 mm,works on paper/canvas,drawings,,,DIS_44_005.jpg,16596,6596,publish
catalogo,16597,DIS 44 006,Orfeo/ (Orpheus),circa 1944,tempera and pencil on paper,326 x 240 mm,works on paper/canvas,drawings,,,DIS_44_006.jpg,16597,6597,publish
catalogo,16598,DIS 44 008,Disegno / (Drawing),circa 1944,"tempera, pencil and charcoal on paper ",230 x 278 mm,works on paper/canvas,drawings,,,DIS_44_008.jpg,16598,6598,publish
catalogo,16599,DIS 44 009,Disegno / (Drawing),circa 1944,tempera on paper,325 x 230 mm,works on paper/canvas,drawings,,,DIS_44_009.jpg,16599,6599,publish
catalogo,16600,DIS 44 010,Disegno / (Drawing),circa 1944,"tempera, pencil and charcoal on paper ",313 x 230 mm,works on paper/canvas,drawings,,,DIS_44_010.jpg,16600,6600,publish
catalogo,16601,DIS 44 011,Disegno / (Drawing),circa 1944,"tempera, pencil and charcoal on paper ",325 x 230 mm,works on paper/canvas,drawings,,,DIS_44_011.jpg,16601,6601,publish
catalogo,16602,DIS 28 019,Disegno / (Drawing),circa 1928,india ink on paper (recto); pencil and colour pencil on paper (verso) ,292 x 250 mm,works on paper/canvas,drawings,,,DIS_28_019.jpg,16602,6602,publish
catalogo,16603,T 27 002,Senza titolo / (Untitled),1927,"watercolour, polychrome pencil, pastel, ink, tempera and charcoal on paper",287 x 225 mm,works on paper/canvas,mixed media,,,T_27_002.jpg,16603,6603,publish
catalogo,16604,DIS 23 004,Disegno / (Drawing),circa 1923,pencil and pastel on paper ,227 x 144 mm,works on paper/canvas,drawings,,,DIS_23_004.jpg,16604,6604,publish
catalogo,16605,DIS 18 003,Disegno / (Drawing),1918,pencil and ink on paper ,310 x 215 mm,works on paper/canvas,drawings,,,DIS_18_003.jpg,16605,6605,publish
catalogo,16607,DIS 18 004,Disegno / (Drawing),1918,"pencil, ink, pastel and charcoal on paper ",295 x 230 mm,works on paper/canvas,drawings,,,DIS_18_004.jpg,16607,6607,publish
catalogo,16608,DIS 23 001,Disegno / (Drawing),1923,pastel and india ink on paper ,200 x 287 mm,works on paper/canvas,drawings,,,DIS_23_001.jpg,16608,6608,publish
catalogo,16609,DIS 23 002,Disegno / (Drawing),1923,pencil on paper,283 x 223 mm,works on paper/canvas,drawings,,,DIS_23_002.jpg,16609,6609,publish
catalogo,16610,DIS 23 003,Disegno / (Drawing),1923,ink on paper ,290 x 210 mm,works on paper/canvas,drawings,,,DIS_23_003.jpg,16610,6610,publish
catalogo,16611,DIS 25 007,Disegno / (Drawing),circa 1925,conté pencil on paper,212 x 166 mm,works on paper/canvas,drawings,,,DIS_25_007.jpg,16611,6611,publish
